home_team,away_team,home_team_score,away_team_score,game_date,stadium,public,ref,yellow_cards_home,red_cards_home,gols_home,yellow_cards_away,red_cards_away,gols_away,sec_card_home,sec_card_away,link
Goiás EC,Fluminense FC,2,2,11 de junho de 2023 18:30,Estádio Hailé Pinheiro (Serrinha),10.260,Leandro Pedro Vuaden,"[{""player"": ""Jos\u00e9 Ricardo Ara\u00fajo Fernandes"", ""minute"": ""17'""}, {""player"": ""Willian Osmar de Oliveira Silva"", ""minute"": ""32'""}, {""player"": ""Guilherme Costa Marques"", ""minute"": ""53'""}]",[],"[{""player"": ""Matheus Vieira Campos Peixoto"", ""minute"": ""45'"", ""cont"": 0, ""penal"": 1}, {""player"": ""Alesson dos Santos Batista"", ""minute"": ""85'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Germ\u00e1n Ezequiel Cano"", ""minute"": ""18'""}, {""player"": ""F\u00e1bio Deivson Lopes Maciel"", ""minute"": ""58'""}, {""player"": ""David Braz de Oliveira Filho"", ""minute"": ""69'""}]",[],"[{""player"": ""Germ\u00e1n Ezequiel Cano"", ""minute"": ""2'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Vin\u00edcius Moreira de Lima"", ""minute"": ""47'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/byyosuea4ck7kzwfen25g3p5g
CR Flamengo,Grêmio FB Porto Alegrense,3,0,11 de junho de 2023 18:30,Estádio Jornalista Mário Filho (Maracanã),62.967,Sávio Pereira Sampaio,[],[],"[{""player"": ""Everton Sousa Soares"", ""minute"": ""24'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Pedro Guilherme Abreu dos Santos"", ""minute"": ""65'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Bruno Henrique Pinto"", ""minute"": ""90+7'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Walter Kannemann"", ""minute"": ""55'""}, {""player"": ""Luis Alberto Su\u00e1rez D\u00edaz"", ""minute"": ""81'""}, {""player"": ""Bruno Uvini Bortolan\u00e7a"", ""minute"": ""87'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/bxxrvl30cujv4xe3vu56qukno
São Paulo FC,SE Palmeiras,0,2,11 de junho de 2023 16:00,Morumbi,56.871,Raphael Claus,"[{""player"": ""David Corr\u00eaa da Fonseca"", ""minute"": ""89'""}, {""player"": ""Rodrigo Huendra Almeida Mendon\u00e7a"", ""minute"": ""90'""}, {""player"": ""Pablo Gon\u00e7alves Maia Fortunato"", ""minute"": ""90+3'""}]",[],[],"[{""player"": ""Abel Ferreira"", ""minute"": ""15'""}, {""player"": ""Artur Victor Guimar\u00e3es"", ""minute"": ""89'""}]",[],"[{""player"": ""Gabriel Vinicius Menino"", ""minute"": ""11'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Endrick Felipe Moreira de Sousa"", ""minute"": ""78'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Pablo Gon\u00e7alves Maia Fortunato"", ""minute"": ""90+4'""}]",[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/byg7usbsh7d9gv1n10dou10d0
SC Internacional,CR Vasco da Gama,2,1,11 de junho de 2023 16:00,Beira-Rio,18.803,Edina Alves Batista,"[{""player"": ""Matheus dos Santos Dias"", ""minute"": ""75'""}, {""player"": ""Rodrigo Modesto da Silva Moledo"", ""minute"": ""90+6'""}]",[],"[{""player"": ""R\u00f4mulo Zanre Zwarg"", ""minute"": ""3'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Wanderson Maciel Sousa Campos"", ""minute"": ""16'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Lucas Piton Crivellaro"", ""minute"": ""15'""}, {""player"": ""Jair Rodrigues J\u00fanior"", ""minute"": ""47'""}, {""player"": ""Robson Alves de Barros"", ""minute"": ""62'""}]",[],"[{""player"": ""Rayan Vitor Simpl\u00edcio Rocha"", ""minute"": ""29'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/bzgyfafpqf44na4emrdvxao7o
América FC (Minas Gerais),Club Athletico Paranaense,2,2,11 de junho de 2023 11:00,Mineirão,5.902,João Vitor Gobi,"[{""player"": ""M\u00e1rcio Almeida de Oliveira"", ""minute"": ""44'""}, {""player"": ""Alo\u00edsio dos Santos Gon\u00e7alves"", ""minute"": ""52'""}]",[],"[{""player"": ""Wellington Pereira do Nascimento"", ""minute"": ""76'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Danilo Fernando Avelar"", ""minute"": ""90+6'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Vitor Hugo Roque Ferreira"", ""minute"": ""52'""}, {""player"": ""Agust\u00edn Canobbio Graviz"", ""minute"": ""75'""}, {""player"": ""Erick Luis Conrado Carvalho"", ""minute"": ""84'""}, {""player"": ""Bento Matheus Krepski"", ""minute"": ""90+2'""}]",[],"[{""player"": ""Vitor Hugo Roque Ferreira"", ""minute"": ""9'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Christian Roberto Alves Cardoso"", ""minute"": ""48'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/c0a6jc8bbdyhcyh5mjwdy7gno
Botafogo FR,Fortaleza EC,2,0,10 de junho de 2023 21:00,Estádio Nilton Santos,19.291,Wilton Pereira Sampaio,"[{""player"": ""Rafael Pereira da Silva"", ""minute"": ""37'""}, {""player"": ""Lu\u00eds Castro"", ""minute"": ""40'""}, {""player"": ""Carlos Eduardo de Oliveira Alves"", ""minute"": ""45'""}, {""player"": ""Francisco das Chagas Soares dos Santos"", ""minute"": ""79'""}]",[],"[{""player"": ""Francisco das Chagas Soares dos Santos"", ""minute"": ""45+3'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Francisco das Chagas Soares dos Santos"", ""minute"": ""63'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Thiago Galhardo do Nascimento Rocha"", ""minute"": ""3'""}, {""player"": ""Caio Alexandre Souza e Silva"", ""minute"": ""13'""}, {""player"": ""Jos\u00e9 Welison da Silva"", ""minute"": ""80'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/by72xf5uiakua2au46redagb8
SC Corinthians Paulista,Cuiabá EC,1,1,10 de junho de 2023 18:30,Neo Química Arena,40.271,André Luiz Skettino Policarpo Bento,"[{""player"": ""Ruan de Oliveira Ferreira"", ""minute"": ""82'""}, {""player"": ""Maycon de Andrade Barberan"", ""minute"": ""82'""}]",[],"[{""player"": ""Ruan de Oliveira Ferreira"", ""minute"": ""81'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Deyverson Brum Silva Acosta"", ""minute"": ""38'""}, {""player"": ""Denilson Alves Borges"", ""minute"": ""39'""}, {""player"": ""Ant\u00f3nio Oliveira"", ""minute"": ""78'""}, {""player"": ""Fernando Pereira do Nascimento"", ""minute"": ""90+4'""}]",[],"[{""player"": ""Deyverson Brum Silva Acosta"", ""minute"": ""55'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/bypl10iv9hr6a17ueh689r76c
EC Bahia,Cruzeiro EC,2,2,10 de junho de 2023 18:30,Arena Fonte Nova,33.679,Rodrigo José Pereira de Lima,"[{""player"": ""Kayky da Silva Chagas"", ""minute"": ""19'""}, {""player"": ""J\u00falio C\u00e9sar de Rezende Miranda"", ""minute"": ""27'""}, {""player"": ""Ryan Carlos Santos de Sousa"", ""minute"": ""51'""}, {""player"": ""Victor Hugo Soares dos Santos"", ""minute"": ""68'""}, {""player"": ""Danilo Fernandes Batista"", ""minute"": ""90+7'""}]",[],"[{""player"": ""Kayky da Silva Chagas"", ""minute"": ""18'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Arthur de Oliveira Sales"", ""minute"": ""66'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Wallisson Luiz Alves M\u00e1ximo"", ""minute"": ""64'""}]",[],"[{""player"": ""Bruno Rafael Rodrigues do Nascimento"", ""minute"": ""30'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Wesley Ribeiro da Silva"", ""minute"": ""45+1'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/bzz9kpwjjhwqk289jgzxeos2c
Clube Atlético Mineiro,Red Bull Bragantino,1,1,10 de junho de 2023 18:30,Mineirão,28.786,Rafael Rodrigo Klein,"[{""player"": ""Paolo Mauricio Lemos Merladett"", ""minute"": ""80'""}, {""player"": ""Mariano Ferreira Filho"", ""minute"": ""80'""}]",[],"[{""player"": ""Paulo Henrique Sampaio Filho"", ""minute"": ""17'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Lucas Evangelista Santana de Oliveira"", ""minute"": ""28'""}, {""player"": ""Leonardo Javier Realpe Monta\u00f1o"", ""minute"": ""39'""}, {""player"": ""Cleiton Schwengber"", ""minute"": ""88'""}]",[],"[{""player"": ""Eduardo Colcenti Antunes"", ""minute"": ""35'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/bz7y12wirac089c7nnx5umbkk
Coritiba FBC,Santos FC Sao Paulo,0,0,10 de junho de 2023 16:00,Couto Pereira,25.512,Bruno Mota Correia,"[{""player"": ""Thiago Dombroski Moreira"", ""minute"": ""60'""}, {""player"": ""Robson dos Santos Fernandes"", ""minute"": ""70'""}, {""player"": ""Victor Lu\u00eds Chuab Zamblauskas"", ""minute"": ""90+7'""}]",[],[],"[{""player"": ""Guilherme de Aguiar Camacho"", ""minute"": ""89'""}]",[],[],[],"[{""player"": ""Guilherme de Aguiar Camacho"", ""minute"": ""90+2'""}]",https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/bzq7qeuqvgk49gntthx0cdxck
CR Vasco da Gama,CR Flamengo,1,4,5 de junho de 2023 20:00,Estádio Jornalista Mário Filho (Maracanã),46.423,Braulio da Silva Machado,"[{""player"": ""Alex Teixeira Santos"", ""minute"": ""45'""}, {""player"": ""Manuel Vicente Capasso"", ""minute"": ""67'""}]",[],"[{""player"": ""Jair Rodrigues J\u00fanior"", ""minute"": ""58'"", ""cont"": 0, ""penal"": 1}]",[],[],"[{""player"": ""Erick Antonio Pulgar Farf\u00e1n"", ""minute"": ""14'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Gerson Santos da Silva"", ""minute"": ""16'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Pedro Guilherme Abreu dos Santos"", ""minute"": ""42'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Ayrton Lucas Dantas de Medeiros"", ""minute"": ""45+2'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/bvlkg8j6hdjt20nzltk6kup04
SE Palmeiras,Coritiba FBC,3,1,4 de junho de 2023 18:30,Allianz Parque,32.570,Felipe Fernandes de Lima,"[{""player"": ""Jos\u00e9 Rafael Vivian"", ""minute"": ""51'""}, {""player"": ""Gustavo Ra\u00fal G\u00f3mez Portillo"", ""minute"": ""90+1'""}, {""player"": ""Luan Garcia Teixeira"", ""minute"": ""90+1'""}, {""player"": ""Jhonatan dos Santos Rosa"", ""minute"": ""90+6'""}]",[],"[{""player"": ""Artur Victor Guimar\u00e3es"", ""minute"": ""30'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Ronielson da Silva Barbosa"", ""minute"": ""34'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Ronielson da Silva Barbosa"", ""minute"": ""73'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Bruno Viana Willemen da Silva"", ""minute"": ""37'""}, {""player"": ""Benjam\u00edn Ku\u0161\u010devi\u0107 Jaramillo"", ""minute"": ""56'""}, {""player"": ""Andrey Ramos do Nascimento"", ""minute"": ""90+5'""}, {""player"": ""Henrique Adriano Buss"", ""minute"": ""90+6'""}, {""player"": ""Ocimar de Almeida J\u00fanior"", ""minute"": ""90+6'""}]",[],"[{""player"": ""Alef Mangueira Severino Pereira"", ""minute"": ""83'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/bvweowi5hlfxx284vjpf8ktg4
Goiás EC,Cuiabá EC,0,1,4 de junho de 2023 18:30,Estádio Hailé Pinheiro (Serrinha),6.987,Marcelo de Lima Henrique,"[{""player"": ""Guilherme Costa Marques"", ""minute"": ""82'""}, {""player"": ""Magno Jos\u00e9 da Silva"", ""minute"": ""90+4'""}]",[],[],"[{""player"": ""Raniele Almeida Melo"", ""minute"": ""18'""}, {""player"": ""Matheus Alexandre Anast\u00e1cio de Souza"", ""minute"": ""46'""}, {""player"": ""Marllon Gon\u00e7alves Jer\u00f4nimo Borges"", ""minute"": ""67'""}]",[],"[{""player"": ""Deyverson Brum Silva Acosta"", ""minute"": ""54'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/bwetgz24tc2a6qhoiepswosgk
Grêmio FB Porto Alegrense,São Paulo FC,2,1,4 de junho de 2023 16:00,Arena do Grêmio,40.018,Wilton Pereira Sampaio,"[{""player"": ""Reinaldo Manoel da Silva"", ""minute"": ""82'""}, {""player"": ""Lucas Eduardo M\u00fcller"", ""minute"": ""88'""}]",[],"[{""player"": ""Franco Sebasti\u00e1n Cristaldo"", ""minute"": ""31'"", ""cont"": 0, ""penal"": 1}, {""player"": ""Reinaldo Manoel da Silva"", ""minute"": ""39'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Alan Javier Franco"", ""minute"": ""29'""}]",[],"[{""player"": ""Jonathan Calleri"", ""minute"": ""15'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/bwwz7vbfa2g492k7e5wjf5i50
Fluminense FC,Red Bull Bragantino,2,1,4 de junho de 2023 16:00,Estádio Jornalista Mário Filho (Maracanã),27.228,Rodrigo José Pereira de Lima,"[{""player"": ""Marc\u00edlio Flor\u00eancio Mota Filho"", ""minute"": ""4'""}, {""player"": ""Paulo Henrique Chagas de Lima"", ""minute"": ""6'""}, {""player"": ""Vin\u00edcius Moreira de Lima"", ""minute"": ""36'""}, {""player"": ""Felipe Melo de Carvalho"", ""minute"": ""51'""}, {""player"": ""Samuel Xavier Brito"", ""minute"": ""73'""}]",[],"[{""player"": ""Paulo Henrique Chagas de Lima"", ""minute"": ""27'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Felipe Melo de Carvalho"", ""minute"": ""34'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Luan Patrick Wiedth\u00e4uper"", ""minute"": ""8'""}, {""player"": ""Matheus Fernandes Siqueira"", ""minute"": ""25'""}]",[],"[{""player"": ""Thiago Nicol\u00e1s Borbas Silva"", ""minute"": ""54'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/bvcasw5baco8ks4u70xq98zdg
Santos FC Sao Paulo,SC Internacional,1,1,3 de junho de 2023 21:00,Vila Belmiro,9.600,Paulo Cesar Zanovelli da Silva,"[{""player"": ""Joaquim Henrique Pereira Silva"", ""minute"": ""43'""}, {""player"": ""Rodrigo Fern\u00e1ndez Cedr\u00e9s"", ""minute"": ""64'""}]",[],"[{""player"": ""Lucas Rafael Ara\u00fajo Lima"", ""minute"": ""12'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Jo\u00e3o Lucas de Souza Cardoso"", ""minute"": ""10'""}, {""player"": ""Alan Patrick Louren\u00e7o"", ""minute"": ""45+4'""}, {""player"": ""Jean Dias da Costa"", ""minute"": ""73'""}, {""player"": ""Nicol\u00e1s Hern\u00e1ndez Rodr\u00edguez"", ""minute"": ""84'""}]",[],"[{""player"": ""Luiz Adriano de Souza da Silva"", ""minute"": ""3'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/bw5jzq8bldp33rvhvz0bz8dn8
Cruzeiro EC,Clube Atlético Mineiro,0,1,3 de junho de 2023 18:30,Estádio Municipal João Havelange,34.310,Sávio Pereira Sampaio,"[{""player"": ""Matheus Isa\u00edas dos Santos"", ""minute"": ""26'""}, {""player"": ""Gabriel Jos\u00e9 Ferreira Mesquita"", ""minute"": ""32'""}, {""player"": ""Wallisson Luiz Alves M\u00e1ximo"", ""minute"": ""45+1'""}, {""player"": ""Antonio Francisco Moura Neto"", ""minute"": ""45+9'""}, {""player"": ""Hueglo dos Santos Neris"", ""minute"": ""85'""}, {""player"": ""Luciano Cast\u00e1n da Silva"", ""minute"": ""90+6'""}]",[],[],"[{""player"": ""Ot\u00e1vio Henrique Passos Santos"", ""minute"": ""34'""}, {""player"": ""Eduardo Germ\u00e1n Coudet"", ""minute"": ""64'""}, {""player"": ""Hyoran Kau\u00ea Dalmoro"", ""minute"": ""71'""}, {""player"": ""Everson Felipe Marques Pires"", ""minute"": ""75'""}, {""player"": ""Givanildo Vieira de Souza"", ""minute"": ""90+1'""}, {""player"": ""Renzo Saravia"", ""minute"": ""90+8'""}]",[],"[{""player"": ""Givanildo Vieira de Souza"", ""minute"": ""27'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/bwnyy6sqpadj4ej0944eq5wk4
Club Athletico Paranaense,Botafogo FR,1,0,3 de junho de 2023 18:30,Arena da Baixada,18.684,Vinicius Gonçalves Dias Araujo,"[{""player"": ""Alex Paulo Menezes Santana"", ""minute"": ""37'""}, {""player"": ""Pedro Henrique Ribeiro Gon\u00e7alves"", ""minute"": ""76'""}, {""player"": ""Miguel David Terans P\u00e9rez"", ""minute"": ""79'""}]",[],"[{""player"": ""Alex Paulo Menezes Santana"", ""minute"": ""42'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Kayque Luiz Pereira"", ""minute"": ""90+5'""}, {""player"": ""Rafael Pereira da Silva"", ""minute"": ""90+7'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/bx64hf64571v7621k18442qdw
América FC (Minas Gerais),SC Corinthians Paulista,2,0,3 de junho de 2023 18:30,Estádio Raimundo Sampaio,6.701,Anderson Daronco,"[{""player"": ""Ad\u00edlson dos Anjos Oliveira"", ""minute"": ""84'""}]",[],"[{""player"": ""Danilo Fernando Avelar"", ""minute"": ""74'"", ""cont"": 0, ""penal"": 1}, {""player"": ""Renato Marques de Oliveira J\u00fanior"", ""minute"": ""87'"", ""cont"": 0, ""penal"": 0}]",[],[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/bxombug63fcnsj7j3d19y4nis
Fortaleza EC,EC Bahia,0,0,3 de junho de 2023 16:00,Castelão,38.338,João Vitor Gobi,"[{""player"": ""Vinicius Nelson de Souza Zanocelo"", ""minute"": ""81'""}, {""player"": ""Cristian Chagas Tarouco"", ""minute"": ""90+7'""}]",[],[],"[{""player"": ""Nicol\u00e1s Brian Acevedo Tab\u00e1rez"", ""minute"": ""54'""}, {""player"": ""Neuciano de Jesus Gusm\u00e3o"", ""minute"": ""56'""}, {""player"": ""Everaldo Stum"", ""minute"": ""65'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/bxfb7x9ijn26j04rt1j00hbtg
Botafogo FR,América FC (Minas Gerais),2,0,28 de maio de 2023 19:00,Estádio Nilton Santos,23.708,Raphael Claus,"[{""player"": ""V\u00edctor Leandro Cuesta"", ""minute"": ""37'""}, {""player"": ""Fernando Mar\u00e7al de Oliveira"", ""minute"": ""44'""}]",[],"[{""player"": ""Jos\u00e9 Antonio dos Santos J\u00fanior"", ""minute"": ""3'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Luis Henrique Tomaz de Lima"", ""minute"": ""60'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Renato Marques de Oliveira J\u00fanior"", ""minute"": ""45+1'""}, {""player"": ""Iago Justen Maidana Martins"", ""minute"": ""51'""}, {""player"": ""M\u00e1rcio Almeida de Oliveira"", ""minute"": ""72'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/bt1qw59gzs6gbevcxj0bilzpw
Red Bull Bragantino,Santos FC Sao Paulo,2,0,28 de maio de 2023 18:30,Nabizão,5.988,Anderson Daronco,"[{""player"": ""H\u00e9lio J\u00fanio Nunes de Castro"", ""minute"": ""14'""}, {""player"": ""Matheus Fernandes Siqueira"", ""minute"": ""57'""}]",[],"[{""player"": ""Vitor Hugo Naum dos Santos"", ""minute"": ""31'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Luis Ant\u00f4nio da Rocha J\u00fanior"", ""minute"": ""75'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Deivid Washington de Souza Eug\u00eanio"", ""minute"": ""72'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/btt81oovt3q0lxbsbdcd7fifo
Clube Atlético Mineiro,SE Palmeiras,1,1,28 de maio de 2023 18:30,Mineirão,53.236,Braulio da Silva Machado,"[{""player"": ""Nathanael Ananias da Silva"", ""minute"": ""24'""}, {""player"": ""Cristian David Pav\u00f3n"", ""minute"": ""40'""}, {""player"": ""Federico Mat\u00edas Zaracho"", ""minute"": ""44'""}, {""player"": ""Eduardo Germ\u00e1n Coudet"", ""minute"": ""44'""}]",[],"[{""player"": ""Cristian David Pav\u00f3n"", ""minute"": ""45'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Gabriel Vinicius Menino"", ""minute"": ""15'""}, {""player"": ""Raphael Cavalcante Veiga"", ""minute"": ""45+2'""}, {""player"": ""Vanderlan Barbosa da Silva"", ""minute"": ""90+6'""}]",[],"[{""player"": ""Eduardo Pereira Rodrigues"", ""minute"": ""52'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/bu2i08cegsb8yixg2kvhe5tec
SC Internacional,EC Bahia,2,0,28 de maio de 2023 16:00,Beira-Rio,19.659,Wagner do Nascimento Magalhaes,"[{""player"": ""Gustavo Campanharo"", ""minute"": ""90+7'""}]",[],"[{""player"": ""Jo\u00e3o Lucas de Souza Cardoso"", ""minute"": ""49'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Wanderson Maciel Sousa Campos"", ""minute"": ""90+9'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Everaldo Stum"", ""minute"": ""63'""}, {""player"": ""Ryan Carlos Santos de Sousa"", ""minute"": ""68'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/bubkkc6vuwmcgm75cx167zf2s
SC Corinthians Paulista,Fluminense FC,2,0,28 de maio de 2023 16:00,Neo Química Arena,34.318,Leandro Pedro Vuaden,"[{""player"": ""Carlos Gilberto do Nascimento Silva"", ""minute"": ""14'""}, {""player"": ""Matheus Lima Beltr\u00e3o Oliveira"", ""minute"": ""52'""}, {""player"": ""Fausto Mariano Vera"", ""minute"": ""82'""}, {""player"": ""C\u00e1ssio Ramos"", ""minute"": ""90+5'""}]",[],"[{""player"": ""R\u00f3ger Krug Guedes"", ""minute"": ""59'"", ""cont"": 0, ""penal"": 0}, {""player"": ""R\u00f3ger Krug Guedes"", ""minute"": ""90+2'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Felipe Melo de Carvalho"", ""minute"": ""42'""}, {""player"": ""Samuel Xavier Brito"", ""minute"": ""52'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/btjy0qu4d3if8dgr2rjg6nm6s
São Paulo FC,Goiás EC,2,1,27 de maio de 2023 21:00,Morumbi,45.429,Rafael Rodrigo Klein,"[{""player"": ""Wellington Soares da Silva"", ""minute"": ""45+5'""}, {""player"": ""Alan Javier Franco"", ""minute"": ""78'""}, {""player"": ""Dorival J\u00fanior"", ""minute"": ""90+6'""}]",[],"[{""player"": ""Pablo Gon\u00e7alves Maia Fortunato"", ""minute"": ""57'"", ""cont"": 0, ""penal"": 0}, {""player"": ""David Corr\u00eaa da Fonseca"", ""minute"": ""90+1'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Jackson Diego Ibraim Fagundes"", ""minute"": ""24'""}, {""player"": ""Lucas Halter"", ""minute"": ""45+4'""}, {""player"": ""Bruno Ara\u00fajo dos Santos"", ""minute"": ""90+5'""}, {""player"": ""Fellipe Ramos Ignez Bastos"", ""minute"": ""90+7'""}]",[],"[{""player"": ""Magno Jos\u00e9 da Silva"", ""minute"": ""29'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2023/czjx4rda7swlzql5d1cq90r8/match/view/btav6pds80jckwqm4qe39dses
