home_team,away_team,home_team_score,away_team_score,game_date,stadium,public,ref,yellow_cards_home,red_cards_home,gols_home,yellow_cards_away,red_cards_away,gols_away,sec_card_home,sec_card_away,link
Goiás EC,SC Internacional,1,0,13 de setembro de 2020 18:00,Estádio Hailé Pinheiro (Serrinha),No data,Flavio Rodrigues De Souza,"[{""player"": ""F\u00e1bio Pizarro Sanches"", ""minute"": ""25'""}, {""player"": ""Marcelo Rangel Rosa"", ""minute"": ""45+2'""}, {""player"": ""Ed\u00edlson Mendes Guimar\u00e3es"", ""minute"": ""87'""}, {""player"": ""Breno Washington Rodrigues da Silva"", ""minute"": ""87'""}]","[{""player"": ""Jefferson Junio Ant\u00f4nio da Silva"", ""minute"": ""4'""}]","[{""player"": ""Vin\u00edcius Lopes da Silva"", ""minute"": ""45'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""V\u00edctor Leandro Cuesta"", ""minute"": ""45+1'""}, {""player"": ""Bruno Concei\u00e7\u00e3o Praxedes"", ""minute"": ""45+2'""}, {""player"": ""Pedro Henrique Alves Santana"", ""minute"": ""66'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/3rym3rchjh2dsz9nqdlok02ui
Ceará SC,CR Flamengo,2,0,13 de setembro de 2020 18:00,Castelão,No data,Marielson Alves Silva,"[{""player"": ""Ricardo Dias Acosta"", ""minute"": ""42'""}]",[],"[{""player"": ""Luiz Ot\u00e1vio Anacleto Leandro"", ""minute"": ""50'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Charles Rigon Matos"", ""minute"": ""56'"", ""cont"": 0, ""penal"": 0}]",[],[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/3rr1zvksnbnkg5h1vh1v0itm2
EC Bahia,Atlético Goianiense,0,1,13 de setembro de 2020 18:00,Pituaçu,No data,Vinicius Gomes do Amaral,"[{""player"": ""Daniel Sampaio Sim\u00f5es"", ""minute"": ""82'""}, {""player"": ""Rosicley Pereira da Silva"", ""minute"": ""90+1'""}]","[{""player"": ""Jos\u00e9 Carlos Ferreira J\u00fanior"", ""minute"": ""90+2'""}]",[],"[{""player"": ""Jo\u00e3o Victor da Silva Marcelino"", ""minute"": ""26'""}, {""player"": ""Hyuri Henrique de Oliveira Costa"", ""minute"": ""88'""}]",[],"[{""player"": ""Jean Paulo Fernandes Filho"", ""minute"": ""40'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/3rd3qi0sf646da47nhy9oljl6
Clube Atlético Mineiro,Red Bull Bragantino,2,1,13 de setembro de 2020 18:00,Mineirão,No data,Ramon Abatti,"[{""player"": ""Guilherme Antonio Arana Lopes"", ""minute"": ""59'""}]",[],"[{""player"": ""R\u00e9ver Humberto Alves de Ara\u00fajo"", ""minute"": ""29'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Jefferson David Savarino Quintero"", ""minute"": ""87'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Edimar Curitiba Fraga"", ""minute"": ""13'""}]",[],"[{""player"": ""Alerrandro Barra Mansa Realino de Souza"", ""minute"": ""49'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/3qx2g9yrt2kic2dbqv4ctymay
Grêmio FB Porto Alegrense,Fortaleza EC,1,1,13 de setembro de 2020 16:00,Arena do Grêmio,No data,Igor Junior Benevenuto,"[{""player"": ""R\u00f3bson Michael Signorini"", ""minute"": ""54'""}]","[{""player"": ""Luiz Fernando Moraes dos Santos"", ""minute"": ""70'""}]","[{""player"": ""Diego de Souza Andrade"", ""minute"": ""52'"", ""cont"": 0, ""penal"": 1}]","[{""player"": ""Osvaldo Louren\u00e7o Filho"", ""minute"": ""77'""}, {""player"": ""Wanderley de Jesus Sousa"", ""minute"": ""85'""}]","[{""player"": ""Gabriel Dias de Oliveira"", ""minute"": ""70'""}]","[{""player"": ""Osvaldo Louren\u00e7o Filho"", ""minute"": ""17'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/3r6mksbo2pebky5nqm0i9uqga
Fluminense FC,SC Corinthians Paulista,2,1,13 de setembro de 2020 16:00,Estádio Jornalista Mário Filho (Maracanã),No data,Braulio da Silva Machado,"[{""player"": ""Douglas Moreira Fagundes"", ""minute"": ""36'""}, {""player"": ""Anderson Luis de Carvalho"", ""minute"": ""66'""}]","[{""player"": ""Danilo Carvalho Barcelos"", ""minute"": ""90+2'""}]","[{""player"": ""Anderson Luis de Carvalho"", ""minute"": ""8'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Anderson Luis de Carvalho"", ""minute"": ""88'"", ""cont"": 0, ""penal"": 1}]","[{""player"": ""Gabriel Girotto Franco"", ""minute"": ""4'""}, {""player"": ""Walter Leandro Capeloza Artune"", ""minute"": ""21'""}, {""player"": ""Bruno M\u00e9ndez Cittadini"", ""minute"": ""46'""}, {""player"": ""Guilherme de Aguiar Camacho"", ""minute"": ""66'""}]",[],"[{""player"": ""Mateus da Silva Vital Assump\u00e7\u00e3o"", ""minute"": ""90+5'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/3q5olshkt9xxwdvw7h1tb6ove
Santos FC Sao Paulo,São Paulo FC,2,2,12 de setembro de 2020 19:00,Vila Belmiro,No data,Luiz Flávio de Oliveira,"[{""player"": ""Yeferson Julio Soteldo Mart\u00ednez"", ""minute"": ""25'""}, {""player"": ""Alison Lopes Ferreira"", ""minute"": ""48'""}, {""player"": ""Luan Peres Petroni"", ""minute"": ""65'""}]",[],"[{""player"": ""Madson Ferreira dos Santos"", ""minute"": ""30'"", ""cont"": 0, ""penal"": 0}, {""player"": ""M\u00e1rio S\u00e9rgio Santos Costa"", ""minute"": ""74'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Igor Vin\u00edcius de Souza"", ""minute"": ""71'""}, {""player"": ""Anderson Hernanes de Carvalho Andrade"", ""minute"": ""79'""}]",[],"[{""player"": ""Gabriel Davi Gomes Sara"", ""minute"": ""8'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Gabriel Davi Gomes Sara"", ""minute"": ""38'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/3qndobhv7r57q3hcgqzosi4bu
Club Athletico Paranaense,Coritiba FBC,1,0,12 de setembro de 2020 16:30,Arena da Baixada,No data,Jean Pierre Goncalves Lima,"[{""player"": ""M\u00e1rcio Gonzaga de Azevedo"", ""minute"": ""19'""}, {""player"": ""Wellington Aparecido Martins"", ""minute"": ""29'""}, {""player"": ""Geuv\u00e2nio Santos Silva"", ""minute"": ""51'""}, {""player"": ""Christian Roberto Alves Cardoso"", ""minute"": ""90'""}]",[],"[{""player"": ""Fabio Augusto Luciano da Silva"", ""minute"": ""12'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Igor Jesus Maciel da Cruz"", ""minute"": ""3'""}]",[],[],[],"[{""player"": ""Igor Jesus Maciel da Cruz"", ""minute"": ""71'""}]",https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/3rkh16p7qoh97ltvyo74uq9uy
CR Vasco da Gama,Atlético Goianiense,1,2,10 de setembro de 2020 21:00,São Januário,No data,Heber Roberto Lopes,"[{""player"": ""Talles Magno Bacelar Martins"", ""minute"": ""33'""}, {""player"": ""Vin\u00edcius dos Santos de Oliveira Paiva"", ""minute"": ""51'""}]","[{""player"": ""Bruno Gomes da Silva Clevel\u00e1rio"", ""minute"": ""90+8'""}]","[{""player"": ""Germ\u00e1n Ezequiel Cano"", ""minute"": ""61'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Jo\u00e3o Victor da Silva Marcelino"", ""minute"": ""44'""}]",[],"[{""player"": ""Renato Kayzer de Souza"", ""minute"": ""63'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Renato Kayzer de Souza"", ""minute"": ""74'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/3opljnyogwgvgr136yuf8svhm
SC Internacional,Ceará SC,2,0,10 de setembro de 2020 19:15,Beira-Rio,No data,Rodrigo D'Alonso Ferreira,[],[],"[{""player"": ""Thiago Galhardo do Nascimento Rocha"", ""minute"": ""44'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Thiago Galhardo do Nascimento Rocha"", ""minute"": ""76'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Alyson Vin\u00edcius Almeida Neves"", ""minute"": ""45+2'""}, {""player"": ""Willian Oliveira dos Santos"", ""minute"": ""66'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/3pbjwjxn7fl1jnnpcgazdlk6i
SC Corinthians Paulista,SE Palmeiras,0,2,10 de setembro de 2020 19:15,Neo Química Arena,No data,Leandro Pedro Vuaden,"[{""player"": ""Ramiro Moschen Benetti"", ""minute"": ""35'""}, {""player"": ""R\u00f3mulo Otero V\u00e1squez"", ""minute"": ""70'""}, {""player"": ""Danilo Fernando Avelar"", ""minute"": ""81'""}]","[{""player"": ""F\u00e1gner Conserva Lemos"", ""minute"": ""41'""}]",[],"[{""player"": ""Mayke Rocha de Oliveira"", ""minute"": ""60'""}, {""player"": ""Jos\u00e9 Rafael Vivian"", ""minute"": ""80'""}]",[],"[{""player"": ""Luiz Adriano de Souza da Silva"", ""minute"": ""43'"", ""cont"": 0, ""penal"": 1}, {""player"": ""Gabriel Veron Fonseca de Souza"", ""minute"": ""65'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Danilo Fernando Avelar"", ""minute"": ""85'""}]",[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/3p5rqz2htl4k54blxwngtq6wa
EC Bahia,Grêmio FB Porto Alegrense,0,2,10 de setembro de 2020 19:15,Pituaçu,No data,José Mendonça da Silva Jr.,"[{""player"": ""Severino do Ramo Clementino da Silva"", ""minute"": ""26'""}]","[{""player"": ""Gregore de Magalh\u00e3es Silva Favero"", ""minute"": ""78'""}]",[],"[{""player"": ""Darlan Pereira Mendes"", ""minute"": ""17'""}, {""player"": ""Matheus Henrique de Souza"", ""minute"": ""49'""}, {""player"": ""Vanderlei Farias da Silva"", ""minute"": ""70'""}]",[],"[{""player"": ""Alisson Euler de Freitas Castro"", ""minute"": ""25'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Darlan Pereira Mendes"", ""minute"": ""54'"", ""cont"": 0, ""penal"": 0}]",[],"[{""player"": ""Matheus Henrique de Souza"", ""minute"": ""64'""}]",https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/3ph3j1x3qsu1ce6euko7ges8a
Santos FC Sao Paulo,Clube Atlético Mineiro,3,1,9 de setembro de 2020 21:30,Vila Belmiro,No data,Wagner do Nascimento Magalhaes,"[{""player"": ""Felipe Jonatan Rocha Andrade"", ""minute"": ""51'""}]",[],"[{""player"": ""Arthur Gomes Louren\u00e7o"", ""minute"": ""22'"", ""cont"": 0, ""penal"": 0}, {""player"": ""M\u00e1rio S\u00e9rgio Santos Costa"", ""minute"": ""39'"", ""cont"": 0, ""penal"": 0}, {""player"": ""M\u00e1rio S\u00e9rgio Santos Costa"", ""minute"": ""90+9'"", ""cont"": 0, ""penal"": 1}]","[{""player"": ""Jair Rodrigues J\u00fanior"", ""minute"": ""24'""}, {""player"": ""Marcos da Silva Fran\u00e7a"", ""minute"": ""46'""}]","[{""player"": ""Rafael Pires Monteiro"", ""minute"": ""16'""}]","[{""player"": ""Alan Steven Franco Palma"", ""minute"": ""35'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/3ozvj5qp66ag4dfncyi79ksiy
Fluminense FC,CR Flamengo,1,2,9 de setembro de 2020 21:30,Estádio Jornalista Mário Filho (Maracanã),No data,Raphael Claus,"[{""player"": ""Michel Daryl Ara\u00fajo Villar"", ""minute"": ""45+2'""}]",[],"[{""player"": ""Rodrigo J\u00fanior Paula Silva"", ""minute"": ""90+2'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Gerson Santos da Silva"", ""minute"": ""45+2'""}]",[],"[{""player"": ""Filipe Lu\u00eds Kasmirski"", ""minute"": ""8'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Gabriel Barbosa Almeida"", ""minute"": ""34'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/3oiti22i79ad6vapwt1co6aga
São Paulo FC,Red Bull Bragantino,1,1,9 de setembro de 2020 19:15,Morumbi,No data,Sávio Pereira Sampaio,"[{""player"": ""Luciano da Rocha Neves"", ""minute"": ""64'""}, {""player"": ""Lucas Estella Perri"", ""minute"": ""73'""}, {""player"": ""Danilo das Neves Pinheiro"", ""minute"": ""80'""}, {""player"": ""Leonardo Pinheiro da Concei\u00e7\u00e3o"", ""minute"": ""90+1'""}]",[],"[{""player"": ""Luciano da Rocha Neves"", ""minute"": ""78'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Edimar Curitiba Fraga"", ""minute"": ""56'""}, {""player"": ""Ricardo Ryller Ribeiro Lino Silva"", ""minute"": ""73'""}]",[],"[{""player"": ""Raul L\u00f4 Gon\u00e7alves"", ""minute"": ""53'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/3ov0kzk2eq2v27d3hkvroy1yi
Goiás EC,Coritiba FBC,3,3,9 de setembro de 2020 18:00,Estádio Hailé Pinheiro (Serrinha),No data,Caio Max Augusto Vieira,"[{""player"": ""Mike dos Santos Nenatarvicius"", ""minute"": ""40'""}, {""player"": ""Ed\u00edlson Mendes Guimar\u00e3es"", ""minute"": ""65'""}, {""player"": ""Victor Andrade Santos"", ""minute"": ""65'""}, {""player"": ""Miguel Ferreira Damasceno"", ""minute"": ""73'""}, {""player"": ""Rafael Vaz dos Santos"", ""minute"": ""90+3'""}]",[],"[{""player"": ""Rafael Martiniano de Miranda Moura"", ""minute"": ""45'"", ""cont"": 0, ""penal"": 1}, {""player"": ""Ignacio Andr\u00e9s Jara Vargas"", ""minute"": ""81'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Jos\u00e9 Sabino Chagas Monteiro"", ""minute"": ""83'"", ""cont"": 1, ""penal"": 0}]","[{""player"": ""Hugo Moura Arruda da Silva"", ""minute"": ""23'""}, {""player"": ""Matheus Bueno Batista"", ""minute"": ""60'""}]","[{""player"": ""Rodolfo Filemon de Oliveira da Silva"", ""minute"": ""45+3'""}]","[{""player"": ""Robson dos Santos Fernandes"", ""minute"": ""13'"", ""cont"": 0, ""penal"": 0}, {""player"": ""William Matheus da Silva"", ""minute"": ""37'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Jos\u00e9 Sabino Chagas Monteiro"", ""minute"": ""90+6'"", ""cont"": 0, ""penal"": 1}]","[{""player"": ""Rafael Vaz dos Santos"", ""minute"": ""90+5'""}]",[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/3q0izt56jpsj2oxw1y9bj3j3e
Fortaleza EC,SC do Recife,1,0,9 de setembro de 2020 18:00,Castelão,No data,Felipe Fernandes de Lima,"[{""player"": ""Jos\u00e9 Rom\u00e1rio Silva de Souza"", ""minute"": ""56'""}, {""player"": ""Luis Ant\u00f4nio Ferreira Rodrigues"", ""minute"": ""61'""}, {""player"": ""Juan Sebasti\u00e1n Quintero Fletcher"", ""minute"": ""64'""}, {""player"": ""David Corr\u00eaa da Fonseca"", ""minute"": ""67'""}, {""player"": ""Ronald dos Santos Lopes"", ""minute"": ""84'""}]",[],"[{""player"": ""Wellington Pereira do Nascimento"", ""minute"": ""54'"", ""cont"": 0, ""penal"": 1}]","[{""player"": ""Roberto Pimenta Vinagre Filho"", ""minute"": ""56'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/3ptwdwhrdrtfkloaq9oqy5bai
Club Athletico Paranaense,Botafogo FR,1,1,9 de setembro de 2020 17:30,Arena da Baixada,No data,Vinicius Gonçalves Dias Araujo,"[{""player"": ""Luis Oscar Gonz\u00e1lez"", ""minute"": ""9'""}]",[],"[{""player"": ""Ravanelli Ferreira dos Santos"", ""minute"": ""88'"", ""cont"": 0, ""penal"": 0}]",[],[],"[{""player"": ""Victor Lu\u00eds Chuab Zamblauskas"", ""minute"": ""80'"", ""cont"": 0, ""penal"": 1}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/3pn2px4hnbgsi3191te9m3zvu
SC do Recife,Goiás EC,2,1,6 de setembro de 2020 20:30,Ilha do Retiro,No data,Vinicius Gomes do Amaral,"[{""player"": ""Marcos Vin\u00edcius Sousa Natividade"", ""minute"": ""18'""}]",[],"[{""player"": ""Leandro Barcia Montero"", ""minute"": ""60'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Marcos Vin\u00edcius Sousa Natividade"", ""minute"": ""76'"", ""cont"": 0, ""penal"": 0}]",[],[],"[{""player"": ""Elton Rodrigues Brand\u00e3o"", ""minute"": ""68'"", ""cont"": 1, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/3nmld8kutxt2n9meeyw8w86ei
Coritiba FBC,Clube Atlético Mineiro,0,1,6 de setembro de 2020 20:30,Couto Pereira,No data,Diego Pombo Lopez,"[{""player"": ""Robson dos Santos Fernandes"", ""minute"": ""90+5'""}]",[],[],"[{""player"": ""Jair Rodrigues J\u00fanior"", ""minute"": ""37'""}, {""player"": ""J\u00fanior Osmar Ignacio Alonso Mujica"", ""minute"": ""78'""}, {""player"": ""Jefferson David Savarino Quintero"", ""minute"": ""85'""}]",[],"[{""player"": ""Eduardo Colcenti Antunes"", ""minute"": ""33'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/3ns4jrbjdxb3jzmqxjxvzxjze
Atlético Goianiense,Grêmio FB Porto Alegrense,1,1,6 de setembro de 2020 19:00,Estádio Olímpico Pedro Ludovico Teixeira,No data,Ricardo Marques Ribeiro,"[{""player"": ""Gustavo Henrique Ferrareis"", ""minute"": ""71'""}]",[],"[{""player"": ""Edson Felipe da Cruz"", ""minute"": ""11'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Pedro Tonon Geromel"", ""minute"": ""20'""}, {""player"": ""Walter Kannemann"", ""minute"": ""39'""}, {""player"": ""Diego de Souza Andrade"", ""minute"": ""67'""}]",[],"[{""player"": ""Isaque Elias Brito"", ""minute"": ""41'"", ""cont"": 0, ""penal"": 0}]",[],"[{""player"": ""Pedro Tonon Geromel"", ""minute"": ""90+4'""}]",https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/3oadhgjk108pi8bdfyrkfbfje
CR Vasco da Gama,Club Athletico Paranaense,1,0,6 de setembro de 2020 18:00,São Januário,No data,Raphael Claus,"[{""player"": ""Vivaldo Borges dos Santos Neto"", ""minute"": ""4'""}]",[],"[{""player"": ""Germ\u00e1n Ezequiel Cano"", ""minute"": ""7'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Geuv\u00e2nio Santos Silva"", ""minute"": ""89'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/3mrc45vbvzcfhwxwi0sjazmga
São Paulo FC,Fluminense FC,3,1,6 de setembro de 2020 16:00,Morumbi,No data,Paulo Roberto Alves Júnior,"[{""player"": ""Igor Vin\u00edcius de Souza"", ""minute"": ""29'""}, {""player"": ""Brenner Souza da Silva"", ""minute"": ""90+1'""}, {""player"": ""Luan Vin\u00edcius da Silva Santos"", ""minute"": ""90+3'""}]",[],"[{""player"": ""Brenner Souza da Silva"", ""minute"": ""50'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Luciano da Rocha Neves"", ""minute"": ""54'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Vitor Frezarin Bueno"", ""minute"": ""90+2'"", ""cont"": 0, ""penal"": 0}]",[],[],"[{""player"": ""Wellington Alves da Silva"", ""minute"": ""40'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/3mwpk41rdfp2qjo3shc46y1ka
SC Internacional,EC Bahia,2,2,6 de setembro de 2020 16:00,Beira-Rio,No data,Braulio da Silva Machado,"[{""player"": ""Jos\u00e9 Gabriel dos Santos Silva"", ""minute"": ""69'""}, {""player"": ""Rodinei Marcelo de Almeida"", ""minute"": ""82'""}]",[],"[{""player"": ""Patrick Bezerra do Nascimento"", ""minute"": ""28'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Thiago Galhardo do Nascimento Rocha"", ""minute"": ""68'"", ""cont"": 0, ""penal"": 1}]","[{""player"": ""Severino do Ramo Clementino da Silva"", ""minute"": ""10'""}, {""player"": ""Ronaldo da Silva Souza"", ""minute"": ""58'""}, {""player"": ""Gregore de Magalh\u00e3es Silva Favero"", ""minute"": ""64'""}]",[],"[{""player"": ""Rodrigo Eduardo Costa Marinho"", ""minute"": ""20'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Clayson Henrique da Silva Vieira"", ""minute"": ""90+7'"", ""cont"": 0, ""penal"": 1}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/3ngf3d5no04houkmeu8q4vgq2
Red Bull Bragantino,SE Palmeiras,1,2,6 de setembro de 2020 11:00,Nabizão,No data,Marcelo de Lima Henrique,"[{""player"": ""Ricardo Ryller Ribeiro Lino Silva"", ""minute"": ""22'""}]","[{""player"": ""Andrew Erick Feitosa"", ""minute"": ""90+9'""}]","[{""player"": ""Cl\u00e1udio Luiz Rodrigues Parise Leonel"", ""minute"": ""54'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Gustavo Ra\u00fal G\u00f3mez Portillo"", ""minute"": ""30'""}, {""player"": ""Vitor Hugo Franchescoli de Souza"", ""minute"": ""90+7'""}, {""player"": ""Danilo dos Santos de Oliveira"", ""minute"": ""90+7'""}]",[],"[{""player"": ""Gabriel Veron Fonseca de Souza"", ""minute"": ""69'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Willian Gomes de Siqueira"", ""minute"": ""90+4'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/3n3vqler1d759o25k2imceh62
Ceará SC,Santos FC Sao Paulo,0,1,5 de setembro de 2020 21:00,Castelão,No data,Wagner Reway,"[{""player"": ""Luiz Ot\u00e1vio Anacleto Leandro"", ""minute"": ""45'""}, {""player"": ""Bruno de Jesus Pacheco"", ""minute"": ""50'""}, {""player"": ""Leandro Carvalho da Silva"", ""minute"": ""51'""}]","[{""player"": ""Samuel Xavier Brito"", ""minute"": ""83'""}]",[],"[{""player"": ""Lucas Ver\u00edssimo da Silva"", ""minute"": ""33'""}, {""player"": ""Felipe Jonatan Rocha Andrade"", ""minute"": ""43'""}, {""player"": ""Kaio Jorge Pinto Ramos"", ""minute"": ""62'""}, {""player"": ""Lucas Braga Ribeiro"", ""minute"": ""68'""}]","[{""player"": ""Luan Peres Petroni"", ""minute"": ""81'""}, {""player"": ""Alison Lopes Ferreira"", ""minute"": ""90+3'""}]","[{""player"": ""Felipe Jonatan Rocha Andrade"", ""minute"": ""9'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Bruno de Jesus Pacheco"", ""minute"": ""90+1'""}]",[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/3o0j84nrsxk47wm0hv27msmei
SC Corinthians Paulista,Botafogo FR,2,2,5 de setembro de 2020 19:00,Neo Química Arena,No data,Rafael Traci,"[{""player"": ""V\u00edctor Danilo Cantillo Jim\u00e9nez"", ""minute"": ""20'""}, {""player"": ""\u00c1ngelo Giovani Araos Llanos"", ""minute"": ""41'""}, {""player"": ""Mateus da Silva Vital Assump\u00e7\u00e3o"", ""minute"": ""71'""}]",[],"[{""player"": ""F\u00e1gner Conserva Lemos"", ""minute"": ""12'"", ""cont"": 0, ""penal"": 1}, {""player"": ""Jo\u00e3o Alves de Assis Silva"", ""minute"": ""90+3'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Marcelo da Concei\u00e7\u00e3o Benevenuto Malaquias"", ""minute"": ""10'""}]",[],"[{""player"": ""Bruno dos Santos Naz\u00e1rio"", ""minute"": ""22'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Salomon Armand Magloire Kalou"", ""minute"": ""75'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/3n94ugpwepjti3vsfyjwbg3u2
